29.00,12.00,1.00,0.00,0.00,0.00,2.00,0.00
21.00,17.00,0.00,0.00,0.00,0.00,1.00,0.00
35.00,32.00,1.00,0.00,0.00,0.00,2.00,0.00
26.00,29.00,2.00,0.00,0.00,0.00,2.00,0.00
19.00,15.00,4.00,0.00,0.00,0.00,1.00,0.00
10.00,7.00,3.00,0.00,0.00,0.00,0.00,0.00
10.00,9.00,3.00,0.00,0.00,0.00,0.00,0.00
16.00,16.00,1.00,0.00,0.00,0.00,1.00,0.00
21.00,9.00,2.00,0.00,0.00,0.00,1.00,0.00
21.00,9.00,1.00,0.00,0.00,0.00,1.00,0.00
19.00,9.00,1.00,0.00,0.00,0.00,1.00,0.00
17.00,17.00,2.00,0.00,0.00,0.00,1.00,0.00
13.00,20.00,10.00,0.00,0.00,0.00,2.00,0.00
13.00,23.00,17.00,1.00,0.00,0.00,3.00,0.00
11.00,22.00,26.00,0.00,0.00,0.00,5.00,0.00
10.00,24.00,18.00,0.00,0.00,0.00,4.00,0.00
8.00,27.00,18.00,0.00,0.00,0.00,3.00,0.00
13.00,25.00,16.00,0.00,0.00,0.00,3.00,0.00
14.00,21.00,11.00,0.00,1.00,0.00,3.00,0.00
14.00,12.00,7.00,1.00,1.00,0.00,1.00,0.00
15.00,7.00,3.00,2.00,0.00,0.00,1.00,0.00
3.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,1.00,3.00,4.00,0.00,0.00,1.00,0.00
2.00,1.00,7.00,7.00,1.00,0.00,2.00,0.00
10.00,2.00,3.00,1.00,0.00,0.00,0.00,0.00
39.00,13.00,4.00,0.00,0.00,0.00,2.00,0.00
26.00,37.00,7.00,0.00,0.00,0.00,3.00,0.00
32.00,38.00,7.00,0.00,0.00,0.00,3.00,0.00
26.00,19.00,8.00,0.00,0.00,0.00,1.00,0.00
20.00,10.00,5.00,0.00,0.00,0.00,1.00,0.00
15.00,21.00,1.00,0.00,0.00,0.00,2.00,0.00
26.00,7.00,2.00,0.00,0.00,0.00,1.00,0.00
25.00,7.00,2.00,0.00,0.00,0.00,1.00,0.00
16.00,7.00,2.00,0.00,0.00,0.00,1.00,0.00
18.00,7.00,3.00,1.00,0.00,0.00,1.00,0.00
22.00,21.00,3.00,1.00,0.00,0.00,1.00,0.00
26.00,23.00,17.00,2.00,0.00,0.00,4.00,0.00
23.00,27.00,11.00,2.00,0.00,0.00,3.00,0.00
23.00,29.00,14.00,1.00,0.00,0.00,3.00,0.00
18.00,27.00,15.00,1.00,1.00,0.00,3.00,0.00
12.00,25.00,10.00,1.00,0.00,0.00,3.00,0.00
15.00,25.00,11.00,1.00,1.00,0.00,3.00,0.00
12.00,24.00,12.00,1.00,1.00,0.00,3.00,0.00
11.00,22.00,11.00,1.00,1.00,0.00,2.00,0.00
9.00,15.00,7.00,0.00,0.00,0.00,2.00,0.00
8.00,9.00,5.00,0.00,0.00,0.00,1.00,0.00
7.00,4.00,1.00,0.00,0.00,0.00,0.00,0.00
1.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
34.00,8.00,1.00,0.00,0.00,0.00,1.00,0.00
28.00,5.00,0.00,0.00,0.00,0.00,1.00,0.00
28.00,16.00,0.00,0.00,0.00,0.00,2.00,0.00
25.00,21.00,0.00,0.00,0.00,0.00,1.00,0.00
26.00,19.00,3.00,0.00,0.00,0.00,1.00,0.00
23.00,13.00,4.00,0.00,0.00,0.00,1.00,0.00
18.00,11.00,5.00,0.00,0.00,0.00,1.00,0.00
20.00,11.00,1.00,0.00,0.00,0.00,1.00,0.00
15.00,8.00,2.00,0.00,0.00,0.00,0.00,0.00
11.00,7.00,3.00,0.00,0.00,0.00,0.00,0.00
11.00,7.00,3.00,0.00,0.00,0.00,0.00,0.00
11.00,10.00,3.00,0.00,0.00,0.00,0.00,0.00
20.00,22.00,15.00,1.00,0.00,0.00,3.00,0.00
17.00,27.00,21.00,1.00,0.00,0.00,4.00,0.00
14.00,27.00,25.00,1.00,0.00,0.00,5.00,0.00
10.00,27.00,21.00,0.00,0.00,0.00,4.00,0.00
11.00,26.00,14.00,0.00,0.00,0.00,3.00,0.00
15.00,24.00,14.00,0.00,0.00,0.00,3.00,0.00
15.00,21.00,12.00,0.00,0.00,0.00,3.00,0.00
14.00,18.00,10.00,0.00,1.00,0.00,2.00,0.00
12.00,13.00,12.00,0.00,0.00,0.00,3.00,0.00
13.00,12.00,4.00,1.00,0.00,0.00,1.00,0.00
8.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00
3.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,6.00,3.00,0.00,0.00,1.00,0.00
1.00,0.00,6.00,1.00,0.00,0.00,1.00,0.00
14.00,8.00,1.00,0.00,0.00,0.00,0.00,0.00
38.00,29.00,2.00,0.00,0.00,0.00,2.00,0.00
18.00,37.00,7.00,0.00,0.00,0.00,3.00,0.00
16.00,29.00,9.00,0.00,0.00,0.00,2.00,0.00
18.00,23.00,11.00,0.00,0.00,0.00,2.00,0.00
24.00,20.00,11.00,0.00,0.00,0.00,2.00,0.00
18.00,14.00,2.00,0.00,0.00,0.00,1.00,0.00
10.00,4.00,1.00,0.00,0.00,0.00,0.00,0.00
16.00,5.00,2.00,0.00,0.00,0.00,0.00,0.00
20.00,8.00,2.00,0.00,0.00,0.00,1.00,0.00
16.00,7.00,1.00,0.00,0.00,0.00,0.00,0.00
11.00,9.00,9.00,0.00,0.00,0.00,1.00,0.00
13.00,19.00,16.00,0.00,0.00,0.00,3.00,0.00
10.00,21.00,14.00,0.00,0.00,0.00,3.00,0.00
11.00,21.00,17.00,0.00,0.00,0.00,3.00,0.00
9.00,20.00,16.00,0.00,0.00,0.00,3.00,0.00
10.00,20.00,14.00,0.00,0.00,0.00,3.00,0.00
8.00,19.00,15.00,0.00,0.00,0.00,3.00,0.00
10.00,15.00,12.00,0.00,0.00,0.00,2.00,0.00
8.00,13.00,8.00,0.00,0.00,0.00,1.00,0.00
5.00,8.00,5.00,0.00,0.00,0.00,1.00,0.00
6.00,4.00,3.00,0.00,0.00,0.00,0.00,0.00
33.00,24.00,1.00,0.00,0.00,0.00,2.00,0.00
31.00,24.00,1.00,0.00,0.00,0.00,2.00,0.00
19.00,26.00,2.00,0.00,0.00,0.00,2.00,0.00
14.00,21.00,6.00,0.00,0.00,0.00,2.00,0.00
18.00,21.00,9.00,0.00,0.00,0.00,1.00,0.00
20.00,23.00,7.00,0.00,0.00,0.00,2.00,0.00
21.00,26.00,3.00,0.00,0.00,0.00,2.00,0.00
20.00,5.00,1.00,0.00,0.00,0.00,1.00,0.00
16.00,8.00,2.00,0.00,0.00,0.00,1.00,0.00
11.00,8.00,2.00,0.00,0.00,0.00,0.00,0.00
11.00,7.00,3.00,0.00,0.00,0.00,0.00,0.00
11.00,14.00,2.00,0.00,0.00,0.00,1.00,0.00
9.00,16.00,20.00,1.00,0.00,0.00,4.00,0.00
9.00,21.00,25.00,1.00,0.00,0.00,5.00,0.00
9.00,26.00,31.00,1.00,0.00,0.00,7.00,0.00
8.00,23.00,26.00,1.00,0.00,0.00,5.00,0.00
7.00,25.00,26.00,1.00,0.00,0.00,6.00,0.00
7.00,26.00,23.00,0.00,0.00,0.00,5.00,0.00
12.00,23.00,25.00,1.00,0.00,0.00,5.00,0.00
13.00,25.00,21.00,0.00,0.00,0.00,4.00,0.00
10.00,16.00,22.00,1.00,0.00,0.00,4.00,0.00
9.00,16.00,10.00,1.00,0.00,0.00,2.00,0.00
8.00,7.00,2.00,1.00,0.00,0.00,0.00,0.00
3.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,1.00,9.00,6.00,1.00,0.00,2.00,0.00
2.00,0.00,4.00,3.00,0.00,0.00,1.00,0.00
22.00,13.00,2.00,0.00,0.00,0.00,1.00,0.00
51.00,43.00,5.00,0.00,0.00,0.00,3.00,0.00
36.00,45.00,6.00,0.00,0.00,0.00,4.00,0.00
17.00,32.00,5.00,0.00,0.00,0.00,3.00,0.00
21.00,26.00,6.00,0.00,0.00,0.00,2.00,0.00
24.00,23.00,13.00,0.00,0.00,0.00,2.00,0.00
24.00,20.00,5.00,0.00,0.00,0.00,1.00,0.00
12.00,3.00,1.00,0.00,0.00,0.00,0.00,0.00
13.00,5.00,1.00,0.00,0.00,0.00,0.00,0.00
12.00,8.00,1.00,0.00,0.00,0.00,0.00,0.00
12.00,8.00,1.00,0.00,0.00,0.00,0.00,0.00
12.00,19.00,7.00,0.00,0.00,0.00,1.00,0.00
9.00,19.00,21.00,0.00,1.00,0.00,4.00,0.00
15.00,22.00,11.00,1.00,1.00,0.00,3.00,0.00
15.00,26.00,15.00,2.00,0.00,0.00,3.00,0.00
16.00,25.00,17.00,2.00,0.00,0.00,3.00,0.00
14.00,25.00,16.00,1.00,0.00,0.00,3.00,0.00
14.00,22.00,14.00,1.00,1.00,0.00,3.00,0.00
13.00,18.00,13.00,0.00,1.00,0.00,2.00,0.00
11.00,16.00,12.00,0.00,0.00,0.00,2.00,0.00
