10.00,13.00,16.00,2.00,1.00,0.00,4.00,0.00
5.00,8.00,8.00,1.00,0.00,0.00,2.00,0.00
7.00,8.00,11.00,3.00,0.00,0.00,2.00,0.00
9.00,14.00,13.00,2.00,0.00,0.00,3.00,0.00
3.00,8.00,12.00,1.00,0.00,0.00,3.00,0.00
10.00,14.00,21.00,2.00,1.00,0.00,5.00,0.00
12.00,24.00,23.00,2.00,1.00,0.00,5.00,0.00
9.00,21.00,11.00,0.00,0.00,0.00,2.00,0.00
13.00,26.00,10.00,0.00,0.00,0.00,3.00,0.00
20.00,27.00,10.00,0.00,0.00,0.00,2.00,0.00
20.00,17.00,10.00,0.00,0.00,0.00,2.00,0.00
15.00,30.00,15.00,0.00,0.00,0.00,3.00,0.00
13.00,24.00,11.00,3.00,0.00,0.00,3.00,0.00
13.00,22.00,11.00,12.00,1.00,0.00,4.00,0.00
18.00,29.00,10.00,12.00,1.00,0.00,3.00,0.00
19.00,35.00,11.00,11.00,2.00,0.00,4.00,0.00
19.00,40.00,12.00,8.00,3.00,0.00,5.00,0.00
18.00,52.00,12.00,6.00,2.00,0.00,6.00,0.00
20.00,56.00,15.00,8.00,2.00,0.00,7.00,0.00
22.00,51.00,12.00,4.00,1.00,0.00,6.00,0.00
26.00,25.00,6.00,3.00,0.00,0.00,2.00,0.00
24.00,11.00,5.00,1.00,0.00,0.00,1.00,0.00
21.00,9.00,4.00,2.00,0.00,0.00,1.00,0.00
20.00,8.00,3.00,1.00,0.00,0.00,1.00,0.00
19.00,7.00,5.00,0.00,0.00,0.00,1.00,0.00
28.00,16.00,3.00,1.00,0.00,0.00,1.00,0.00
43.00,33.00,7.00,0.00,0.00,0.00,3.00,0.00
50.00,40.00,9.00,0.00,0.00,0.00,3.00,0.00
48.00,42.00,4.00,0.00,0.00,0.00,3.00,0.00
51.00,31.00,1.00,2.00,0.00,0.00,2.00,0.00
20.00,38.00,43.00,13.00,2.00,0.00,7.00,0.00
14.00,23.00,43.00,13.00,3.00,0.00,13.00,0.00
17.00,26.00,55.00,15.00,2.00,0.00,14.00,0.00
17.00,26.00,56.00,10.00,4.00,0.00,13.00,0.00
19.00,23.00,45.00,8.00,4.00,1.00,10.00,0.00
22.00,22.00,51.00,3.00,4.00,1.00,12.00,0.00
29.00,25.00,16.00,2.00,2.00,0.00,3.00,0.00
33.00,4.00,11.00,0.00,2.00,0.00,2.00,0.00
41.00,3.00,6.00,0.00,2.00,0.00,2.00,0.00
41.00,3.00,8.00,0.00,2.00,0.00,2.00,0.00
37.00,5.00,6.00,1.00,0.00,0.00,1.00,0.00
29.00,4.00,4.00,0.00,0.00,0.00,1.00,0.00
9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
22.00,34.00,4.00,5.00,1.00,0.00,3.00,0.00
29.00,43.00,7.00,5.00,2.00,0.00,4.00,0.00
27.00,15.00,7.00,4.00,2.00,0.00,2.00,0.00
18.00,18.00,3.00,5.00,1.00,0.00,2.00,0.00
